Price,Area,Location,No_of_Bedrooms
13400000,2405,Hulimavu,3
13300000,2405,Hulimavu,3
13500000,3035,Hulimavu,3
9300000,6330,Hulimavu,4
23100000,2200,Hulimavu,3
13200000,2405,Hulimavu,3
7159999,3375,Hulimavu,4
38200000,1075,Hurulichikanahalli,3
2800000,1074,Ideal Homes Co Operative Housing Society,2
7900000,1360,Ideal Homes Co Operative Housing Society,3
7200000,1335,Indira Nagar,2
7500000,1836,Indira Nagar,3
18800000,2070,Indira Nagar,3
25000000,2070,Indira Nagar,3
27500000,2464,Indira Nagar,4
5256000,1949,Infantry Road,3
3100000,1250,ISRO Layout,3
11700000,2017,ITPL,3
22000000,1833,ITPL,3
11800000,2021,ITPL,3
11500000,1971,ITPL,3
7920000,1354,ITPL,2
10700000,1845,ITPL,3
10600000,1823,ITPL,3
8464000,1447,ITPL,2
8184000,1399,ITPL,2
10100000,1735,ITPL,3
8178000,1398,ITPL,2
11299999,1940,ITPL,3
10100000,1743,ITPL,3
8289000,1417,ITPL,2
7856000,1343,ITPL,2
8254000,1411,ITPL,2
7820999,1337,ITPL,2
11700000,2010,ITPL,3
10500000,1797,ITPL,3
10300000,1768,ITPL,3
26000000,3360,ITPL,4
18600000,2210,ITPL,3
17300000,1930,ITPL,3
17100000,1890,ITPL,3
11800000,1330,ITPL,2
18600000,2210,ITPL,3
13500000,1695,ITPL,3
11800000,1330,ITPL,3
17100000,1890,ITPL,3
26000000,3360,ITPL,4
13799999,1763,ITPL,3
17500000,1447,ITPL,3
25000000,2293,ITPL,4
4550000,1011,ITPL,1
4950000,1107,ITPL,1
5573000,2090,ITPL,3
11100000,2790,ITPL,3
7698999,1660,ITPL,3
11100000,2790,ITPL,3
7698999,1660,ITPL,3
5588000,2350,ITPL,3
8451000,2160,ITPL,3
8353000,2330,ITPL,3
7929000,2040,ITPL,3
9204000,2170,ITPL,3
5359000,3360,ITPL,4
6856999,2260,ITPL,3
11700000,1930,ITPL,3
8247000,1930,ITPL,3
12900000,2160,ITPL,3
8128000,2040,ITPL,3
9000000,1930,ITPL,3
26200000,2790,ITPL,3
22400000,2330,ITPL,3
15100000,3361,ITPL,4
14500000,3361,ITPL,4
18600000,2260,ITPL,3
15700000,2170,ITPL,3
12400000,2790,ITPL,3
13899999,2350,ITPL,3
11100000,1860,ITPL,3
10900000,2090,ITPL,3
8190000,1660,ITPL,3
22400000,2330,ITPL,3
15100000,3361,ITPL,4
14500000,3361,ITPL,4
18600000,2260,ITPL,3
15700000,2170,ITPL,3
12400000,2790,ITPL,3
13899999,2350,ITPL,3
11100000,1860,ITPL,3
8190000,2090,ITPL,3
10500000,1660,ITPL,3
14400000,1546,ITPL,3
13899999,1532,ITPL,3
12000000,1447,ITPL,3
11700000,1403,ITPL,3
11100000,1208,ITPL,3
10800000,1180,ITPL,3
21500000,1115,ITPL,3
26300000,1092,ITPL,3
6998999,2892,ITPL,3
3100000,3613,ITPL,4
2975000,1452,ITPL,3
8400000,3360,ITPL,4
13000000,1800,J. P. Nagar,3
6698999,1104,J. P. Nagar,2
6900000,1140,J. P. Nagar,2
3500000,1390,J. P. Nagar,2
22400000,4932,J. P. Nagar,4
22700000,4932,J. P. Nagar,4
21400000,3860,J. P. Nagar,3
6200000,3860,J. P. Nagar,3
6113000,1430,J. P. Nagar,3
2745000,1105,Jaibharath Nagar Bangalore,2
7500000,1100,Jaibharath Nagar Bangalore,2
5489000,1120,Jakkur,2
8656000,1502,Jakkur,3
7631999,1482,Jakkur,3
6612000,1284,Jakkur,2
5443000,1057,Jakkur,2
7631999,1482,Jakkur,3
6612000,1284,Jakkur,2
5443000,1057,Jakkur,2
6612000,1284,Jakkur,2
5443000,1057,Jakkur,2
7631999,1482,Jakkur,3
6655000,1151,Jakkur,2
7476000,1295,Jakkur,2
9762000,1696,Jakkur,3
9785000,1700,Jakkur,3
5443000,1482,Jakkur,3
13600000,1057,Jakkur,2
19500000,1284,Jakkur,2
7665000,1219,Jakkur,2
6405000,1549,Jakkur,3
7068000,1281,Jakkur,2
6316000,1422,Jakkur,3
6349000,1262,Jakkur,2
5874000,1269,Jakkur,2
7909000,1168,Jakkur,2
7580000,1601,Jakkur,3
16299999,1531,Jakkur,3
23100000,1230,Jakkur,2
26200000,1100,Jakkur,2
16500000,1057,Jakkur,2
6401000,1004,Jakkur,3
15400000,846,Jakkur,2
15200000,708,Jakkur,2
12200000,1313,Jakkur,2
10100000,1223,Jakkur,2
7450000,2604,Jakkur,4
7500000,2167,Jakkur,3
8000000,2140,Jakkur,3
8400000,2249,Jakkur,3
22599999,1059,Jakkur,2
8081999,1270,Jakkur,2
6917000,1035,Jakkur,2
3106000,1330,Jakkur,2
5343000,1113,Jakkur,2
5780000,1245,Jakkur,3
4356000,1485,Jakkur,3
4547000,1130,Jakkur,2
6375000,1059,Jakkur,2
8900000,1069,Jakkur,2
6502000,1420,Jakkur,3
3900000,1290,Jakkur,2
7936000,1230,Jakkur,3
15500000,984,Jakkur,2
16900000,1206,Jakkur,2
97500000,1678,Jakkur,3
4200000,1586,Jakkur,3
8716000,1575,Jalahalli,3
8716000,1575,Jalahalli,3
8716000,1575,Jalahalli,3
7252000,1305,Jalahalli,2
9037000,1645,Jalahalli,3
7298000,1315,Jalahalli,2
10400000,1950,Jalahalli,3
9520000,1750,Jalahalli,3
7229000,1300,Jalahalli,2
9887000,1830,Jalahalli,3
10300000,1935,Jalahalli,3
7159999,1285,Jalahalli,2
10700000,2010,Jalahalli,3
8900000,1615,Jalahalli,3
9382000,1720,Jalahalli,3
7344000,1325,Jalahalli,2
7091000,1270,Jalahalli,2
8570000,1405,Jalahalli,3
8900000,1500,Jalahalli,3
5900000,1216,Jalahalli,2
8500000,1340,Jalahalli,3
6000000,1272,Jalahalli,2
9436000,1505,Jalahalli,3
8700000,1360,Jalahalli,3
8570000,1405,Jalahalli,3
8700000,1360,Jalahalli,3
6300000,1183,Jalahalli,2
8700000,1360,Jalahalli,3
8900000,1500,Jalahalli,3
23500000,1500,Jalahalli,3
11500000,1340,Jalahalli,3
9000000,1360,Jalahalli,3
25600000,1500,Jalahalli,3
8800000,1475,Jalahalli,3
8006999,1584,Jalahalli,3
2288000,1415,Jalahalli,3
11000000,1450,Jalahalli,2
6360000,2100,Jalahalli,3
12800000,1446,Jalahalli West,3
18000000,1800,Jayanagar,3
6400000,925,Jayanagar,2
7175000,1285,Jayanagar,3
9900000,940,Jayanagar,2
6325000,1270,Jayanagar,3
22000000,1759,Jayanagar,2
11800000,1282,Jayanagar,3
26000000,3038,Jayanagar,4
42100000,1759,Jayanagar,2
14000000,1940,Jayanagar,3
5073000,1505,Jayanagar,3
5323000,1495,Jayanagar,3
20099999,2500,Jayanagar,3
3735000,2050,Jayanagar,3
4216000,1506,Jigani,3
4054000,1448,Jigani,3
3500000,1250,Jigani,3
4165999,1488,Jigani,3
3068000,1096,Jigani,2
4174000,1491,Jigani,3
3052000,1090,Jigani,2
3085000,1102,Jigani,2
3264000,1166,Jigani,2
2576000,920,Jigani,2
3197000,1142,Jigani,2
4342000,1551,Jigani,3
3178000,1135,Jigani,2
4292000,1533,Jigani,3
2984000,1066,Jigani,2
3735000,920,Jigani,2
3735000,920,Jigani,2
4099000,1015,Jigani,2
3735000,920,Jigani,1
11200000,921,Jigani,2
5883000,939,Jigani,2
3300000,918,Jigani,2
2850000,920,Jigani,2
7840000,1100,JP Nagar,2
8300000,1170,JP Nagar 8th Phase,2
30000000,3340,JP Nagar Phase 1,4
30000000,3340,JP Nagar Phase 1,4
30000000,3340,JP Nagar Phase 1,4
29600000,3300,JP Nagar Phase 1,4
2899000,3145,JP Nagar Phase 1,4
25800000,3200,JP Nagar Phase 1,4
49100000,2404,JP Nagar Phase 1,3
22200000,3131,JP Nagar Phase 1,4
22300000,2620,JP Nagar Phase 1,3
6075000,3294,JP Nagar Phase 1,4
5917000,2190,JP Nagar Phase 1,3
5040000,3933,JP Nagar Phase 1,4
90200000,2411,JP Nagar Phase 1,3
43300000,2124,JP Nagar Phase 1,3
89800000,2399,JP Nagar Phase 1,3
39000000,2145,JP Nagar Phase 1,3
9513000,3467,JP Nagar Phase 1,4
12700000,3124,JP Nagar Phase 1,4
12500000,3124,JP Nagar Phase 1,4
25800000,3200,JP Nagar Phase 1,4
22200000,2404,JP Nagar Phase 1,3
22300000,3131,JP Nagar Phase 1,4
11200000,2620,JP Nagar Phase 1,3
8672000,3294,JP Nagar Phase 1,4
18000000,2190,JP Nagar Phase 1,3
14700000,3933,JP Nagar Phase 1,4
7208000,1622,JP Nagar Phase 1,3
10200000,2317,JP Nagar Phase 1,3
3135000,2425,JP Nagar Phase 1,3
8306999,2411,JP Nagar Phase 1,3
89800000,2124,JP Nagar Phase 1,3
11000000,2399,JP Nagar Phase 1,3
20400000,2145,JP Nagar Phase 1,3
11900000,3467,JP Nagar Phase 1,4
35900000,3240,JP Nagar Phase 2,3
9500000,3240,JP Nagar Phase 2,3
7211000,1373,JP Nagar Phase 3,3
5910000,1109,JP Nagar Phase 3,2
7423000,1415,JP Nagar Phase 3,3
9227000,1782,JP Nagar Phase 3,3
7263000,1383,JP Nagar Phase 3,3
6494000,1227,JP Nagar Phase 3,2
8458000,1626,JP Nagar Phase 3,3
9094000,1755,JP Nagar Phase 3,3
7847000,1502,JP Nagar Phase 3,3
6520999,1233,JP Nagar Phase 3,2
7184000,1367,JP Nagar Phase 3,3
5858000,1098,JP Nagar Phase 3,2
7689000,1470,JP Nagar Phase 3,3
6415000,1211,JP Nagar Phase 3,3
5752000,1077,JP Nagar Phase 3,2
6388000,1206,JP Nagar Phase 3,2
7078000,1346,JP Nagar Phase 3,3
5804000,1087,JP Nagar Phase 3,2
11200000,2185,JP Nagar Phase 3,3
7608000,1453,JP Nagar Phase 3,3
6361000,1200,JP Nagar Phase 3,2
8192000,1572,JP Nagar Phase 3,3
6255000,1179,JP Nagar Phase 3,2
8830000,1701,JP Nagar Phase 3,3
9517000,1841,JP Nagar Phase 3,3
7556000,1443,JP Nagar Phase 3,3
7554000,1442,JP Nagar Phase 3,3
6228000,1173,JP Nagar Phase 3,2
7581000,1448,JP Nagar Phase 3,3
10800000,2121,JP Nagar Phase 3,3
6203000,1168,JP Nagar Phase 3,2
7398000,1411,JP Nagar Phase 3,3
6070000,1141,JP Nagar Phase 3,2
6733000,1276,JP Nagar Phase 3,3
6125000,1152,JP Nagar Phase 3,2
8086000,1550,JP Nagar Phase 3,3
7290000,1389,JP Nagar Phase 3,3
6654000,1260,JP Nagar Phase 3,3
7980000,1529,JP Nagar Phase 3,3
7322000,1395,JP Nagar Phase 3,3
6043000,1136,JP Nagar Phase 3,2
6706000,1270,JP Nagar Phase 3,3
7342000,1399,JP Nagar Phase 3,3
42500000,4282,JP Nagar Phase 4,4
49600000,4622,JP Nagar Phase 4,4
46400000,4322,JP Nagar Phase 4,4
24300000,2563,JP Nagar Phase 4,3
24100000,2536,JP Nagar Phase 4,3
23600000,2482,JP Nagar Phase 4,3
20900000,2200,JP Nagar Phase 4,3
41200000,4336,JP Nagar Phase 4,4
40599999,4273,JP Nagar Phase 4,4
38400000,4046,JP Nagar Phase 4,4
33800000,3563,JP Nagar Phase 4,4
32900000,3463,JP Nagar Phase 4,4
25700000,2700,JP Nagar Phase 4,4
20900000,2200,JP Nagar Phase 4,3
23200000,2437,JP Nagar Phase 4,3
50100000,4622,JP Nagar Phase 4,4
50100000,4622,JP Nagar Phase 4,4
46500000,4332,JP Nagar Phase 4,4
21000000,2026,JP Nagar Phase 4,3
7200000,2731,JP Nagar Phase 4,4
6200000,2437,JP Nagar Phase 4,3
14000000,1541,JP Nagar Phase 4,2
5840000,1020,JP Nagar Phase 4,2
6100000,3463,JP Nagar Phase 4,4
23100000,3463,JP Nagar Phase 4,4
23500000,2563,JP Nagar Phase 4,3
41100000,3571,JP Nagar Phase 4,4
20900000,2437,JP Nagar Phase 4,3
25000000,2482,JP Nagar Phase 4,3
28200000,4273,JP Nagar Phase 4,4
30500000,4336,JP Nagar Phase 4,4
25299999,2200,JP Nagar Phase 4,3
40599999,3463,JP Nagar Phase 4,4
40800000,2563,JP Nagar Phase 4,3
28300000,3571,JP Nagar Phase 4,4
23500000,2437,JP Nagar Phase 4,3
40199999,2700,JP Nagar Phase 4,4
9912000,2536,JP Nagar Phase 4,3
21400000,4282,JP Nagar Phase 4,4
40500000,4300,JP Nagar Phase 4,3
9758000,2482,JP Nagar Phase 4,3
29900000,4273,JP Nagar Phase 4,4
8062000,4336,JP Nagar Phase 4,4
7645999,2200,JP Nagar Phase 4,3
6150000,1180,JP Nagar Phase 5,2
8120000,1180,JP Nagar Phase 5,2
6150000,1180,JP Nagar Phase 5,2
7745000,1180,JP Nagar Phase 5,2
9122000,1225,JP Nagar Phase 5,2
6200000,1150,JP Nagar Phase 5,2
5748000,1185,JP Nagar Phase 5,2
5500000,1225,JP Nagar Phase 5,2
5200000,1430,JP Nagar Phase 5,3
8500000,1180,JP Nagar Phase 5,2
8250000,1150,JP Nagar Phase 5,2
5700000,1150,JP Nagar Phase 5,2
61300000,5600,JP Nagar Phase 6,4
57500000,5249,JP Nagar Phase 6,4
48700000,4449,JP Nagar Phase 6,4
30900000,3103,JP Nagar Phase 6,3
30600000,3077,JP Nagar Phase 6,3
27000000,2711,JP Nagar Phase 6,3
26600000,2671,JP Nagar Phase 6,3
32000000,3103,JP Nagar Phase 6,3
58099999,5249,JP Nagar Phase 6,4
11000000,1335,JP Nagar Phase 7,2
15600000,1880,JP Nagar Phase 7,3
20700000,1987,JP Nagar Phase 7,3
20200000,2127,JP Nagar Phase 7,3
7300000,1463,JP Nagar Phase 7,3
29400000,3112,JP Nagar Phase 7,4
23000000,2370,JP Nagar Phase 7,3
23000000,2370,JP Nagar Phase 7,3
23000000,2370,JP Nagar Phase 7,3
29300000,3012,JP Nagar Phase 7,4
9200000,1455,JP Nagar Phase 7,3
7145000,1792,JP Nagar Phase 7,3
21800000,1776,JP Nagar Phase 7,3
27900000,2370,JP Nagar Phase 7,3
6300000,3012,JP Nagar Phase 7,4
22799999,1776,JP Nagar Phase 7,3
17300000,2370,JP Nagar Phase 7,3
29300000,1792,JP Nagar Phase 7,3
7972000,3012,JP Nagar Phase 7,4
6200000,1200,JP Nagar Phase 7,2
6000000,1100,JP Nagar Phase 7,2
4972000,1350,JP Nagar Phase 7,2
13000000,2700,JP Nagar Phase 7,4
13200000,3012,JP Nagar Phase 7,4
5200000,2289,JP Nagar Phase 7,3
6500000,2289,JP Nagar Phase 7,3
3045000,1201,JP Nagar Phase 7,2
6917000,1792,JP Nagar Phase 7,3
6500000,1792,JP Nagar Phase 7,3
7500000,1776,JP Nagar Phase 7,3
8960000,2370,JP Nagar Phase 7,3
6400000,3012,JP Nagar Phase 7,4
17500000,2370,JP Nagar Phase 7,3
3030000,1792,JP Nagar Phase 7,3
17100000,3200,JP Nagar Phase 7,4
14800000,2504,JP Nagar Phase 7,4
16200000,2503,JP Nagar Phase 7,4
14900000,3012,JP Nagar Phase 7,4
17200000,2750,JP Nagar Phase 7,3
22799999,2550,JP Nagar Phase 7,3
3357000,2289,JP Nagar Phase 7,3
11500000,1975,JP Nagar Phase 7,3
24400000,2172,JP Nagar Phase 7,3
24000000,1987,JP Nagar Phase 7,3
64200000,1776,JP Nagar Phase 7,3
23000000,2370,JP Nagar Phase 7,3
16200000,1792,JP Nagar Phase 7,3
3711999,1776,JP Nagar Phase 7,3
3190000,2370,JP Nagar Phase 7,3
2640000,3012,JP Nagar Phase 7,4
6845999,1042,JP Nagar Phase 8,2
9173000,1408,JP Nagar Phase 8,3
9471000,1455,JP Nagar Phase 8,3
7247000,1105,JP Nagar Phase 8,2
4455000,990,JP Nagar Phase 8,2
4905000,1090,JP Nagar Phase 8,2
5580000,1240,JP Nagar Phase 8,3
5130000,1140,JP Nagar Phase 8,3
6085000,1242,JP Nagar Phase 8,2
5439000,1110,JP Nagar Phase 8,2
6762000,1380,JP Nagar Phase 8,3
5488000,1120,JP Nagar Phase 8,2
5478000,1118,JP Nagar Phase 8,2
7438000,1518,JP Nagar Phase 8,3
6791000,1386,JP Nagar Phase 8,3
5997000,1224,JP Nagar Phase 8,2
6654000,1358,JP Nagar Phase 8,3
5987000,1222,JP Nagar Phase 8,2
7006999,1430,JP Nagar Phase 8,3
3567000,728,JP Nagar Phase 8,1
6051000,1235,JP Nagar Phase 8,2
7026000,1434,JP Nagar Phase 8,3
5938000,1212,JP Nagar Phase 8,2
6237000,1273,JP Nagar Phase 8,2
5978000,1220,JP Nagar Phase 8,2
5620000,1147,JP Nagar Phase 8,2
6149000,1255,JP Nagar Phase 8,2
7193000,1468,JP Nagar Phase 8,3
6193000,1264,JP Nagar Phase 8,2
8500000,1230,JP Nagar Phase 8,2
7000000,1105,JP Nagar Phase 8,2
9500000,1200,JP Nagar Phase 8,2
3850000,1350,JP Nagar Phase 8,3
4600000,1320,JP Nagar Phase 8,3
10200000,1010,JP Nagar Phase 8,2
6114000,980,JP Nagar Phase 8,2
6000000,600,JP Nagar Phase 8,1
6600000,650,JP Nagar Phase 8,1
4751000,1200,JP Nagar Phase 8,2
21000000,1150,JP Nagar Phase 8,2
13500000,1150,JP Nagar Phase 8,2
8500000,1150,JP Nagar Phase 8,2
7100000,1400,JP Nagar Phase 8,3
5700000,1200,JP Nagar Phase 8,2
7400000,1020,JP Nagar Phase 8,2
47000000,1200,JP Nagar Phase 8,2
17500000,1150,JP Nagar Phase 8,2
3650000,1200,JP Nagar Phase 8,2
7100000,650,JP Nagar Phase 8,1
9000000,1400,JP Nagar Phase 8,3
7500000,1350,JP Nagar Phase 8,3
5700000,1460,JP Nagar Phase 8,3
7400000,1020,JP Nagar Phase 8,2
6400000,1150,JP Nagar Phase 8,2
6200000,1750,JP Nagar Phase 8,2
3335000,1000,JP Nagar Phase 8,2
2900000,1105,JP Nagar Phase 8,2
8166000,1042,JP Nagar Phase 8,2
6912000,1408,JP Nagar Phase 8,3
10100000,1042,JP Nagar Phase 8,2
8473000,1408,JP Nagar Phase 8,3
7920000,1455,JP Nagar Phase 8,3
7830000,1800,JP Nagar Phase 9,3
5968000,1372,JP Nagar Phase 9,2
11200000,1814,JP Nagar Phase 9,3
9888000,1595,JP Nagar Phase 9,3
10800000,1759,JP Nagar Phase 9,3
5400000,1073,JP Nagar Phase 9,2
2800000,1525,JP Nagar Phase 9,3
36000000,1265,JP Nagar Phase 9,2
9700000,1770,JP Nagar Phase 9,3
10800000,1377,JP Nagar Phase 9,2
11200000,1569,JP Nagar Phase 9,3
11000000,1846,JP Nagar Phase 9,3
9900000,1780,JP Nagar Phase 9,3
9200000,1624,JP Nagar Phase 9,3
8400000,1559,JP Nagar Phase 9,3
8649000,1741,JP Nagar Phase 9,3
9709000,1814,JP Nagar Phase 9,3
8665000,1719,JP Nagar Phase 9,3
9385000,1595,JP Nagar Phase 9,3
6953000,1466,JP Nagar Phase 9,2
8691000,1331,JP Nagar Phase 9,2
14000000,2170,Junnasandra,3
14000000,2170,Junnasandra,3
10900000,1691,Junnasandra,3
10900000,1691,Junnasandra,3
14000000,2170,Junnasandra,3
10900000,1691,Junnasandra,3
11600000,1891,Junnasandra,3
11399999,1877,Junnasandra,3
11000000,1845,Junnasandra,3
11500000,1888,Junnasandra,3
11700000,1892,Junnasandra,3
10800000,1798,Junnasandra,3
11200000,1862,Junnasandra,3
9300000,2170,Junnasandra,3
7040000,1691,Junnasandra,3
14000000,2170,Junnasandra,3
14000000,2170,Junnasandra,3
10900000,2170,Junnasandra,3
10900000,1691,Junnasandra,3
14000000,1691,Junnasandra,3
10900000,2170,Junnasandra,3
10900000,1691,Junnasandra,3
63600000,1691,Junnasandra,3
9300000,2170,Junnasandra,3
7262000,1691,Junnasandra,3
4000000,2170,Junnasandra,3
2544000,1691,Junnasandra,3
13100000,2170,Junnasandra,3
12900000,1691,Junnasandra,3
13100000,2170,Junnasandra,3
12900000,1691,Junnasandra,3
4400000,1119,K C Krishna Reddy Layout,2
15000000,1004,K P Main Road,2
4850000,1060,K. Chudahalli,2
4057000,1010,Kachanayakanahalli,2
3484000,1411,Kadathanamale,3
7363000,1570,Kadugodi,3
5557000,1185,Kadugodi,2
11900000,2540,Kadugodi,3
7738000,1650,Kadugodi,3
6354000,1355,Kadugodi,2
2814000,600,Kadugodi,1
5463000,1165,Kadugodi,2
7456999,1590,Kadugodi,3
5416000,1155,Kadugodi,2
11700000,2495,Kadugodi,3
5604000,1195,Kadugodi,2
7175000,1530,Kadugodi,3
7504000,1600,Kadugodi,3
5628000,1200,Kadugodi,2
8230000,1555,Kadugodi,3
8500000,1555,Kadugodi,3
8600000,1555,Kadugodi,3
13000000,1550,Kadugodi,3
11200000,1275,Kadugodi,2
9534000,2040,Kadugodi,3
6792000,1710,Kadugodi,3
9221000,1185,Kadugodi,2
7131000,1650,Kadugodi,3
8725000,1250,Kadugodi,2
8411000,1555,Kadugodi,3
8777000,1495,Kadugodi,3
19500000,1565,Kadugodi,3
8500000,1185,Kadugodi,2
9359000,1762,Kadugodi,3
7640000,1279,Kadugodi,2
9162000,1576,Kadugodi,3
9156000,1541,Kadugodi,3
9221000,1545,Kadugodi,3
6700000,1284,Kadugodi,2
24600000,1283,Kadugodi,2
3232000,1295,Kadugodi,2
3650000,1553,Kadugodi,3
13300000,1552,Kadugodi,3
13300000,1563,Kadugodi,3
4900000,1215,Kadugodi Industrial Area,2
4900000,1215,Kadugodi Industrial Area,2
10000000,1110,Kadugondanahalli,2
5800000,1050,Kadugondanahalli,2
7350000,1400,Kadugondanahalli,3
4999000,1102,Kaggadasapura,2
4659000,1100,Kaggadasapura,2
6311000,1400,Kaggadasapura,3
5731000,1100,Kaggadasapura,2
3300000,1300,Kaggadasapura,3
4500000,1350,Kaggadasapura,2
2800000,1170,Kaggadasapura,3
3090000,2100,Kaggadasapura,3
2300000,1025,Kaggadasapura,2
69500000,1177,Kalkere,2
56000000,1075,Kalkere,2
41000000,1050,Kalkere,2
4179999,1422,Kalyan Nagar,3
7009999,1208,Kalyan Nagar,2
7490000,1206,Kalyan Nagar,2
3300000,1205,Kalyan Nagar,2
6400000,1205,Kalyan Nagar,2
4300000,1205,Kalyan Nagar,2
6705000,1516,Kalyan Nagar,3
5280000,1345,Kalyan Nagar,2
7134999,1347,Kalyan Nagar,2
8009999,1348,Kalyan Nagar,2
7005000,1007,Kalyan Nagar,2
3710000,1204,Kalyan Nagar,2
8005000,1347,Kalyan Nagar,2
6519000,1104,Kalyan Nagar,2
6998000,1200,Kalyan Nagar,2
3619000,1106,Kalyan Nagar,2
7800000,1201,Kalyan Nagar,2
3700000,1106,Kalyan Nagar,2
6300000,1105,Kalyan Nagar,2
7504000,1204,Kalyan Nagar,2
5200000,1204,Kalyan Nagar,2
6183000,1404,Kalyan Nagar,3
9494000,1203,Kalyan Nagar,2
5008000,1404,Kalyan Nagar,3
7508000,1421,Kalyan Nagar,3
6504000,1205,Kalyan Nagar,2
7504000,1204,Kalyan Nagar,2
7504000,1204,Kalyan Nagar,2
7504000,1204,Kalyan Nagar,2
12000000,1204,Kalyan Nagar,2
8209000,1404,Kalyan Nagar,3
8209000,1404,Kalyan Nagar,3
8209000,1404,Kalyan Nagar,3
10200000,1404,Kalyan Nagar,3
7300000,1850,Kalyan Nagar,2
7380000,1170,Kalyan Nagar,2
9900000,1235,Kalyan Nagar,2
8000000,1235,Kalyan Nagar,2
6900000,1000,Kalyan Nagar,2
7000000,1240,Kalyan Nagar,2
7500000,1235,Kalyan Nagar,2
7500000,1158,Kalyan Nagar,2
6200000,1158,Kalyan Nagar,2
6000000,1150,Kalyan Nagar,2
7000000,1170,Kalyan Nagar,2
6900000,1235,Kalyan Nagar,2
7208000,1240,Kalyan Nagar,2
7500000,1000,Kalyan Nagar,2
7208000,1000,Kalyan Nagar,2
3400000,1170,Kalyan Nagar,2
3400000,1150,Kalyan Nagar,2
4698000,1600,Kalyan Nagar,3
10800000,1176,Kalyan Nagar,3
8499000,1107,Kalyan Nagar,2
10100000,1213,Kalyan Nagar,3
10100000,1453,Kalyan Nagar,3
8256000,1093,Kalyan Nagar,2
8460000,1166,Kalyan Nagar,3
